1,1,NPU,55,R3_FE,0,0,0,N,N,1,17,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,0,NPU,8,R3_FE,0,0,0,N,N,1,17,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,54,R3_FE,4,4,4,N,N,1,17,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,0,NPU,9,R3_FE,4,4,4,N,N,1,17,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,54,R3_FE,0,0,0,N,N,1,17,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,0,NPU,9,R3_FE,0,0,0,N,N,1,17,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,53,R3_FE,4,4,4,N,N,1,18,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,0,NPU,10,R3_FE,4,4,4,N,N,1,18,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,53,R3_FE,0,0,0,N,N,1,18,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,0,NPU,10,R3_FE,0,0,0,N,N,1,18,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,52,R3_FE,4,4,4,N,N,1,18,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,0,NPU,11,R3_FE,4,4,4,N,N,1,18,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,52,R3_FE,0,0,0,N,N,1,18,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,0,NPU,11,R3_FE,0,0,0,N,N,1,18,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,55,R3_FE,5,5,5,N,N,1,19,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,0,NPU,8,R3_FE,5,5,5,N,N,1,19,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,55,R3_FE,1,1,1,N,N,1,19,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,0,NPU,8,R3_FE,1,1,1,N,N,1,19,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,54,R3_FE,5,5,5,N,N,1,19,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,0,NPU,9,R3_FE,5,5,5,N,N,1,19,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,54,R3_FE,1,1,1,N,N,1,19,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,0,NPU,9,R3_FE,1,1,1,N,N,1,19,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,53,R3_FE,5,5,5,N,N,1,20,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,0,NPU,10,R3_FE,5,5,5,N,N,1,20,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,53,R3_FE,1,1,1,N,N,1,20,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,0,NPU,10,R3_FE,1,1,1,N,N,1,20,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,52,R3_FE,5,5,5,N,N,1,20,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,0,NPU,11,R3_FE,5,5,5,N,N,1,20,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,52,R3_FE,1,1,1,N,N,1,20,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,0,NPU,11,R3_FE,1,1,1,N,N,1,20,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,55,R3_FE,2,6,6,N,N,1,21,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,0,NPU,8,R3_FE,2,6,6,N,N,1,21,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,55,R3_FE,6,2,2,N,N,1,21,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,0,NPU,8,R3_FE,6,2,2,N,N,1,21,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,54,R3_FE,2,6,6,N,N,1,21,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,0,NPU,9,R3_FE,2,6,6,N,N,1,21,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,54,R3_FE,6,2,2,N,N,1,21,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,0,NPU,9,R3_FE,6,2,2,N,N,1,21,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,53,R3_FE,2,6,6,N,N,1,22,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,0,NPU,10,R3_FE,2,6,6,N,N,1,22,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,53,R3_FE,6,2,2,N,N,1,22,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,0,NPU,10,R3_FE,6,2,2,N,N,1,22,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,52,R3_FE,2,6,6,N,N,1,22,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,0,NPU,11,R3_FE,2,6,6,N,N,1,22,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,52,R3_FE,6,2,2,N,N,1,22,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,0,NPU,11,R3_FE,6,2,2,N,N,1,22,TRANSCEIVER,0,OSFP,7,7,7,N,N
