rsw021.p001.f01.eag6::bmc.uptime,206471.4,"Sat, 13 Apr 24 17:15:00 -0700",1713053700
rsw021.p001.f01.eag6::bmc.uptime,207373,"Sat, 13 Apr 24 17:30:00 -0700",1713054600
rsw021.p001.f01.eag6::bmc.uptime,208271.8,"Sat, 13 Apr 24 17:45:00 -0700",1713055500
rsw021.p001.f01.eag6::bmc.uptime,209172.4,"Sat, 13 Apr 24 18:00:00 -0700",1713056400
rsw021.p001.f01.eag6::bmc.uptime,210071.8,"Sat, 13 Apr 24 18:15:00 -0700",1713057300
rsw021.p001.f01.eag6::bmc.uptime,210971.8,"Sat, 13 Apr 24 18:30:00 -0700",1713058200
rsw021.p001.f01.eag6::bmc.uptime,211873.4,"Sat, 13 Apr 24 18:45:00 -0700",1713059100
rsw021.p001.f01.eag6::bmc.uptime,212771.8,"Sat, 13 Apr 24 19:00:00 -0700",1713060000
rsw021.p001.f01.eag6::bmc.uptime,213672,"Sat, 13 Apr 24 19:15:00 -0700",1713060900
rsw021.p001.f01.eag6::bmc.uptime,214572.6,"Sat, 13 Apr 24 19:30:00 -0700",1713061800
rsw021.p001.f01.eag6::bmc.uptime,215473.2,"Sat, 13 Apr 24 19:45:00 -0700",1713062700
rsw021.p001.f01.eag6::bmc.uptime,216372,"Sat, 13 Apr 24 20:00:00 -0700",1713063600
rsw021.p001.f01.eag6::bmc.uptime,217271.8,"Sat, 13 Apr 24 20:15:00 -0700",1713064500
rsw021.p001.f01.eag6::bmc.uptime,218172,"Sat, 13 Apr 24 20:30:00 -0700",1713065400
rsw021.p001.f01.eag6::bmc.uptime,219073.4,"Sat, 13 Apr 24 20:45:00 -0700",1713066300
rsw021.p001.f01.eag6::bmc.uptime,219972.6,"Sat, 13 Apr 24 21:00:00 -0700",1713067200
rsw021.p001.f01.eag6::bmc.uptime,220873,"Sat, 13 Apr 24 21:15:00 -0700",1713068100
rsw021.p001.f01.eag6::bmc.uptime,221771.8,"Sat, 13 Apr 24 21:30:00 -0700",1713069000
rsw021.p001.f01.eag6::bmc.uptime,222671.8,"Sat, 13 Apr 24 21:45:00 -0700",1713069900
rsw021.p001.f01.eag6::bmc.uptime,223571.4,"Sat, 13 Apr 24 22:00:00 -0700",1713070800
rsw021.p001.f01.eag6::bmc.uptime,224474.4,"Sat, 13 Apr 24 22:15:00 -0700",1713071700
rsw021.p001.f01.eag6::bmc.uptime,225371.8,"Sat, 13 Apr 24 22:30:00 -0700",1713072600
rsw021.p001.f01.eag6::bmc.uptime,226273.2,"Sat, 13 Apr 24 22:45:00 -0700",1713073500
rsw021.p001.f01.eag6::bmc.uptime,227171.6,"Sat, 13 Apr 24 23:00:00 -0700",1713074400
rsw021.p001.f01.eag6::bmc.uptime,228072.2,"Sat, 13 Apr 24 23:15:00 -0700",1713075300
rsw021.p001.f01.eag6::bmc.uptime,228971.8,"Sat, 13 Apr 24 23:30:00 -0700",1713076200
rsw021.p001.f01.eag6::bmc.uptime,229872.8,"Sat, 13 Apr 24 23:45:00 -0700",1713077100
rsw021.p001.f01.eag6::bmc.uptime,230772.8,"Sun, 14 Apr 24 00:00:00 -0700",1713078000
rsw021.p001.f01.eag6::bmc.uptime,231671.4,"Sun, 14 Apr 24 00:15:00 -0700",1713078900
rsw021.p001.f01.eag6::bmc.uptime,232572.4,"Sun, 14 Apr 24 00:30:00 -0700",1713079800
rsw021.p001.f01.eag6::bmc.uptime,233472,"Sun, 14 Apr 24 00:45:00 -0700",1713080700
rsw021.p001.f01.eag6::bmc.uptime,234374.4,"Sun, 14 Apr 24 01:00:00 -0700",1713081600
rsw021.p001.f01.eag6::bmc.uptime,235273.2,"Sun, 14 Apr 24 01:15:00 -0700",1713082500
rsw021.p001.f01.eag6::bmc.uptime,236172.4,"Sun, 14 Apr 24 01:30:00 -0700",1713083400
rsw021.p001.f01.eag6::bmc.uptime,237073,"Sun, 14 Apr 24 01:45:00 -0700",1713084300
rsw021.p001.f01.eag6::bmc.uptime,237973.6,"Sun, 14 Apr 24 02:00:00 -0700",1713085200
rsw021.p001.f01.eag6::bmc.uptime,238872,"Sun, 14 Apr 24 02:15:00 -0700",1713086100
rsw021.p001.f01.eag6::bmc.uptime,239775.6,"Sun, 14 Apr 24 02:30:00 -0700",1713087000
rsw021.p001.f01.eag6::bmc.uptime,240672,"Sun, 14 Apr 24 02:45:00 -0700",1713087900
rsw021.p001.f01.eag6::bmc.uptime,241572,"Sun, 14 Apr 24 03:00:00 -0700",1713088800
rsw021.p001.f01.eag6::bmc.uptime,242473,"Sun, 14 Apr 24 03:15:00 -0700",1713089700
rsw021.p001.f01.eag6::bmc.uptime,243371.8,"Sun, 14 Apr 24 03:30:00 -0700",1713090600
rsw021.p001.f01.eag6::bmc.uptime,244273,"Sun, 14 Apr 24 03:45:00 -0700",1713091500
rsw021.p001.f01.eag6::bmc.uptime,245172,"Sun, 14 Apr 24 04:00:00 -0700",1713092400
rsw021.p001.f01.eag6::bmc.uptime,246073.4,"Sun, 14 Apr 24 04:15:00 -0700",1713093300
rsw021.p001.f01.eag6::bmc.uptime,246973.4,"Sun, 14 Apr 24 04:30:00 -0700",1713094200
rsw021.p001.f01.eag6::bmc.uptime,247873.4,"Sun, 14 Apr 24 04:45:00 -0700",1713095100
rsw021.p001.f01.eag6::bmc.uptime,248773,"Sun, 14 Apr 24 05:00:00 -0700",1713096000
rsw021.p001.f01.eag6::bmc.uptime,249673.4,"Sun, 14 Apr 24 05:15:00 -0700",1713096900
rsw021.p001.f01.eag6::bmc.uptime,250572.8,"Sun, 14 Apr 24 05:30:00 -0700",1713097800
rsw021.p001.f01.eag6::bmc.uptime,251473.2,"Sun, 14 Apr 24 05:45:00 -0700",1713098700
rsw021.p001.f01.eag6::bmc.uptime,252375,"Sun, 14 Apr 24 06:00:00 -0700",1713099600
rsw021.p001.f01.eag6::bmc.uptime,253272.4,"Sun, 14 Apr 24 06:15:00 -0700",1713100500
rsw021.p001.f01.eag6::bmc.uptime,254172,"Sun, 14 Apr 24 06:30:00 -0700",1713101400
rsw021.p001.f01.eag6::bmc.uptime,255075.6,"Sun, 14 Apr 24 06:45:00 -0700",1713102300
rsw021.p001.f01.eag6::bmc.uptime,255973,"Sun, 14 Apr 24 07:00:00 -0700",1713103200
rsw021.p001.f01.eag6::bmc.uptime,256873,"Sun, 14 Apr 24 07:15:00 -0700",1713104100
rsw021.p001.f01.eag6::bmc.uptime,257772,"Sun, 14 Apr 24 07:30:00 -0700",1713105000
rsw021.p001.f01.eag6::bmc.uptime,258672,"Sun, 14 Apr 24 07:45:00 -0700",1713105900
rsw021.p001.f01.eag6::bmc.uptime,259572,"Sun, 14 Apr 24 08:00:00 -0700",1713106800
rsw021.p001.f01.eag6::bmc.uptime,260471.8,"Sun, 14 Apr 24 08:15:00 -0700",1713107700
rsw021.p001.f01.eag6::bmc.uptime,261373,"Sun, 14 Apr 24 08:30:00 -0700",1713108600
rsw021.p001.f01.eag6::bmc.uptime,262273.2,"Sun, 14 Apr 24 08:45:00 -0700",1713109500
rsw021.p001.f01.eag6::bmc.uptime,263172,"Sun, 14 Apr 24 09:00:00 -0700",1713110400
rsw021.p001.f01.eag6::bmc.uptime,264074.6,"Sun, 14 Apr 24 09:15:00 -0700",1713111300
rsw021.p001.f01.eag6::bmc.uptime,264972,"Sun, 14 Apr 24 09:30:00 -0700",1713112200
rsw021.p001.f01.eag6::bmc.uptime,265873.4,"Sun, 14 Apr 24 09:45:00 -0700",1713113100
rsw021.p001.f01.eag6::bmc.uptime,266772,"Sun, 14 Apr 24 10:00:00 -0700",1713114000
rsw021.p001.f01.eag6::bmc.uptime,267672.6,"Sun, 14 Apr 24 10:15:00 -0700",1713114900
rsw021.p001.f01.eag6::bmc.uptime,268573.4,"Sun, 14 Apr 24 10:30:00 -0700",1713115800
rsw021.p001.f01.eag6::bmc.uptime,269473.4,"Sun, 14 Apr 24 10:45:00 -0700",1713116700
rsw021.p001.f01.eag6::bmc.uptime,270372,"Sun, 14 Apr 24 11:00:00 -0700",1713117600
rsw021.p001.f01.eag6::bmc.uptime,271272.2,"Sun, 14 Apr 24 11:15:00 -0700",1713118500
rsw021.p001.f01.eag6::bmc.uptime,272171.8,"Sun, 14 Apr 24 11:30:00 -0700",1713119400
rsw021.p001.f01.eag6::bmc.uptime,273072,"Sun, 14 Apr 24 11:45:00 -0700",1713120300
rsw021.p001.f01.eag6::bmc.uptime,273972,"Sun, 14 Apr 24 12:00:00 -0700",1713121200
rsw021.p001.f01.eag6::bmc.uptime,274872,"Sun, 14 Apr 24 12:15:00 -0700",1713122100
rsw021.p001.f01.eag6::bmc.uptime,275772.6,"Sun, 14 Apr 24 12:30:00 -0700",1713123000
rsw021.p001.f01.eag6::bmc.uptime,276673.2,"Sun, 14 Apr 24 12:45:00 -0700",1713123900
rsw021.p001.f01.eag6::bmc.uptime,277573.2,"Sun, 14 Apr 24 13:00:00 -0700",1713124800
rsw021.p001.f01.eag6::bmc.uptime,278472,"Sun, 14 Apr 24 13:15:00 -0700",1713125700
rsw021.p001.f01.eag6::bmc.uptime,279372.2,"Sun, 14 Apr 24 13:30:00 -0700",1713126600
rsw021.p001.f01.eag6::bmc.uptime,280272,"Sun, 14 Apr 24 13:45:00 -0700",1713127500
rsw021.p001.f01.eag6::bmc.uptime,281172,"Sun, 14 Apr 24 14:00:00 -0700",1713128400
rsw021.p001.f01.eag6::bmc.uptime,282072,"Sun, 14 Apr 24 14:15:00 -0700",1713129300
rsw021.p001.f01.eag6::bmc.uptime,282975.8,"Sun, 14 Apr 24 14:30:00 -0700",1713130200
rsw021.p001.f01.eag6::bmc.uptime,283872,"Sun, 14 Apr 24 14:45:00 -0700",1713131100
rsw021.p001.f01.eag6::bmc.uptime,284772.2,"Sun, 14 Apr 24 15:00:00 -0700",1713132000
rsw021.p001.f01.eag6::bmc.uptime,285675,"Sun, 14 Apr 24 15:15:00 -0700",1713132900
rsw021.p001.f01.eag6::bmc.uptime,286572.6,"Sun, 14 Apr 24 15:30:00 -0700",1713133800
rsw021.p001.f01.eag6::bmc.uptime,287472,"Sun, 14 Apr 24 15:45:00 -0700",1713134700
rsw021.p001.f01.eag6::bmc.uptime,288371.8,"Sun, 14 Apr 24 16:00:00 -0700",1713135600
rsw021.p001.f01.eag6::bmc.uptime,289275.2,"Sun, 14 Apr 24 16:15:00 -0700",1713136500
rsw021.p001.f01.eag6::bmc.uptime,290171.8,"Sun, 14 Apr 24 16:30:00 -0700",1713137400
